trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.01, 'e': 0.8319358038266718}",20,0,-88.55361587720803,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
186,False,"{'a': 0.01, 'e': 0.8311042838521256}",20,0,-22.130644360611345,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
187,False,"{'a': 0.01, 'e': 0.8302735949819326}",35,0,-91.6883948060583,"{0: 22, 1: 5, 2: 7, 3: 1, 4: 0}",0
188,False,"{'a': 0.01, 'e': 0.8294437363854039}",35,0,-107.61416415403846,"{0: 22, 1: 5, 2: 7, 3: 0, 4: 1}",0
189,False,"{'a': 0.01, 'e': 0.8286147072326806}",25,0,-78.79759252331237,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
190,False,"{'a': 0.01, 'e': 0.8277865066947336}",20,11,0.6259831834360561,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.01, 'e': 0.8269591339433623}",30,6,-82.76292736007164,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 1}",1
192,False,"{'a': 0.01, 'e': 0.8261325881511938}",25,0,-113.51542929361979,"{0: 12, 1: 6, 2: 6, 3: 0, 4: 1}",0
193,False,"{'a': 0.01, 'e': 0.8253068684916823}",25,0,-99.05518677117553,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
194,False,"{'a': 0.01, 'e': 0.8244819741391082}",25,0,-114.23825434407556,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
195,False,"{'a': 0.01, 'e': 0.8236579042685769}",20,0,-174.5413440358955,"{0: 8, 1: 3, 2: 5, 3: 2, 4: 2}",0
196,False,"{'a': 0.01, 'e': 0.8228346580560184}",25,18,11.654278637038471,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.01, 'e': 0.8220122346781865}",20,0,-117.12940270098798,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
198,False,"{'a': 0.01, 'e': 0.821190633312658}",25,0,-146.78734743110363,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
199,False,"{'a': 0.01, 'e': 0.8203698531378311}",20,13,-22.469968701021905,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
200,False,"{'a': 0.01, 'e': 0.8195498933329256}",30,5,-38.89344457570129,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",1
201,False,"{'a': 0.01, 'e': 0.8187307530779818}",20,0,-57.568911328493684,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
202,False,"{'a': 0.01, 'e': 0.8179124315538594}",20,0,-51.90042499898932,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
203,False,"{'a': 0.01, 'e': 0.8170949279422366}",20,0,-265.94616553933423,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 6}",0
204,False,"{'a': 0.01, 'e': 0.8162782414256099}",30,0,-93.42764595058009,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
205,False,"{'a': 0.01, 'e': 0.8154623711872927}",25,0,-87.31196481317187,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
206,False,"{'a': 0.01, 'e': 0.8146473164114145}",25,14,-95.44622736342922,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 2}",1
207,False,"{'a': 0.01, 'e': 0.8138330762829207}",20,0,-2.9639526566519447,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
208,False,"{'a': 0.01, 'e': 0.813019649987571}",20,0,-115.06467000535491,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
209,False,"{'a': 0.01, 'e': 0.812207036711939}",25,12,-39.14402578905616,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 0}",1
210,False,"{'a': 0.01, 'e': 0.8113952356434114}",20,0,-49.56000394172118,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
211,False,"{'a': 0.01, 'e': 0.8105842459701871}",20,0,-81.33189374582051,"{0: 9, 1: 3, 2: 8, 3: 0, 4: 0}",0
212,False,"{'a': 0.01, 'e': 0.8097740668812763}",20,0,-42.364219277132094,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
213,False,"{'a': 0.01, 'e': 0.8089646975664998}",20,0,-100.43332590658063,"{0: 10, 1: 6, 2: 2, 3: 1, 4: 1}",0
214,False,"{'a': 0.01, 'e': 0.8081561372164884}",20,0,-166.77546071889202,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
215,False,"{'a': 0.01, 'e': 0.8073483850226815}",25,0,-90.44206549352202,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
216,False,"{'a': 0.01, 'e': 0.8065414401773269}",35,13,-28.132070762844705,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
217,False,"{'a': 0.01, 'e': 0.8057353018734796}",25,0,-61.424813292906165,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
218,False,"{'a': 0.01, 'e': 0.8049299693050015}",25,0,-54.63620078982488,"{0: 14, 1: 8, 2: 3, 3: 0, 4: 0}",0
219,False,"{'a': 0.01, 'e': 0.8041254416665596}",20,0,-79.2378287912761,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
220,False,"{'a': 0.01, 'e': 0.8033217181536265}",25,0,-143.65287883893203,"{0: 17, 1: 1, 2: 2, 3: 3, 4: 2}",0
221,False,"{'a': 0.01, 'e': 0.8025187979624785}",35,0,-91.01883203772303,"{0: 23, 1: 2, 2: 9, 3: 1, 4: 0}",0
222,False,"{'a': 0.01, 'e': 0.8017166802901953}",35,0,-206.5663944961713,"{0: 22, 1: 4, 2: 5, 3: 0, 4: 4}",0
223,False,"{'a': 0.01, 'e': 0.8009153643346592}",20,0,-54.375926921480634,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
224,False,"{'a': 0.01, 'e': 0.8001148492945541}",30,0,-120.21986557953433,"{0: 18, 1: 1, 2: 10, 3: 0, 4: 1}",0
225,False,"{'a': 0.01, 'e': 0.7993151343693651}",30,0,-110.24937646393204,"{0: 21, 1: 1, 2: 5, 3: 2, 4: 1}",0
226,False,"{'a': 0.01, 'e': 0.7985162187593771}",20,0,-83.46164158725374,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
227,False,"{'a': 0.01, 'e': 0.7977181016656743}",25,0,-36.24375080189313,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
228,False,"{'a': 0.01, 'e': 0.7969207822901396}",30,11,-20.25561618920824,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
229,False,"{'a': 0.01, 'e': 0.7961242598354538}",25,0,-63.66740510066169,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 0}",0
230,False,"{'a': 0.01, 'e': 0.7953285335050939}",25,0,-48.04858759726384,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
231,False,"{'a': 0.01, 'e': 0.794533602503334}",25,0,-65.71326503312397,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
232,False,"{'a': 0.01, 'e': 0.7937394660352427}",30,0,-136.03244577848778,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
233,False,"{'a': 0.01, 'e': 0.7929461233066837}",25,0,-66.76820662173971,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",1
234,False,"{'a': 0.01, 'e': 0.792153573524314}",20,0,-113.7572502393884,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",1
235,False,"{'a': 0.01, 'e': 0.7913618158955839}",30,0,-140.7265902589957,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
236,False,"{'a': 0.01, 'e': 0.7905708496287356}",20,0,-18.58879380180922,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
237,False,"{'a': 0.01, 'e': 0.7897806739328027}",25,0,-145.79529122107732,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
238,False,"{'a': 0.01, 'e': 0.7889912880176096}",20,0,-14.270991543679825,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
239,False,"{'a': 0.01, 'e': 0.7882026910937704}",25,0,-74.75421063820919,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
240,False,"{'a': 0.01, 'e': 0.7874148823726879}",20,0,-27.63497367037726,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
241,False,"{'a': 0.01, 'e': 0.7866278610665535}",25,0,-148.94064436995913,"{0: 12, 1: 5, 2: 4, 3: 3, 4: 1}",1
242,False,"{'a': 0.01, 'e': 0.7858416263883455}",25,0,-65.82243966891316,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
243,False,"{'a': 0.01, 'e': 0.7850561775518295}",25,0,-168.61696580088034,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
244,False,"{'a': 0.01, 'e': 0.7842715137715565}",20,3,-31.518166412166067,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
245,False,"{'a': 0.01, 'e': 0.7834876342628625}",20,0,-65.83143862084164,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
246,False,"{'a': 0.01, 'e': 0.7827045382418681}",20,0,-67.97400085048892,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
247,False,"{'a': 0.01, 'e': 0.7819222249254772}",25,0,-171.73701788313411,"{0: 13, 1: 5, 2: 4, 3: 0, 4: 3}",0
248,False,"{'a': 0.01, 'e': 0.7811406935313765}",20,0,-48.72624370597548,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
249,False,"{'a': 0.01, 'e': 0.7803599432780343}",35,0,-188.07002674997293,"{0: 21, 1: 2, 2: 8, 3: 2, 4: 2}",0
250,False,"{'a': 0.01, 'e': 0.7795799733847004}",20,2,-25.507880786906096,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
251,False,"{'a': 0.01, 'e': 0.7788007830714049}",30,19,-0.91389773136701,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.01, 'e': 0.7780223715589573}",30,0,-159.0782185815639,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
253,False,"{'a': 0.01, 'e': 0.7772447380689461}",20,0,-36.00577834249479,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
254,False,"{'a': 0.01, 'e': 0.7764678818237378}",20,5,-71.38896638056102,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 1}",1
255,False,"{'a': 0.01, 'e': 0.775691802046476}",20,2,-31.86461165728735,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
256,False,"{'a': 0.01, 'e': 0.774916497961081}",20,0,-79.38451258843025,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
257,False,"{'a': 0.01, 'e': 0.7741419687922484}",25,0,-95.88828789736978,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
258,False,"{'a': 0.01, 'e': 0.7733682137654491}",25,0,-9.942471414093761,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",1
259,False,"{'a': 0.01, 'e': 0.772595232106928}",25,0,-48.408754169519014,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
260,False,"{'a': 0.01, 'e': 0.7718230230437034}",25,0,-58.90911991732691,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
261,False,"{'a': 0.01, 'e': 0.7710515858035663}",20,0,-75.87960237429161,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
262,False,"{'a': 0.01, 'e': 0.7702809196150792}",20,0,-114.62092532463934,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
263,False,"{'a': 0.01, 'e': 0.7695110237075758}",30,0,-62.289574376399536,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
264,False,"{'a': 0.01, 'e': 0.7687418973111603}",25,0,-79.90869366071983,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
265,False,"{'a': 0.01, 'e': 0.7679735396567061}",20,0,-52.37272886994877,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
266,False,"{'a': 0.01, 'e': 0.7672059499758557}",25,8,-34.23867018635054,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
267,False,"{'a': 0.01, 'e': 0.7664391275010192}",20,0,-143.0418164901529,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
268,False,"{'a': 0.01, 'e': 0.7656730714653739}",25,3,-208.203749537253,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 3}",1
269,False,"{'a': 0.01, 'e': 0.764907781102864}",20,16,6.25883038104128,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.01, 'e': 0.764143255648199}",20,4,-19.06802320049114,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
271,False,"{'a': 0.01, 'e': 0.7633794943368531}",30,2,-108.93269856694008,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 2}",1
272,False,"{'a': 0.01, 'e': 0.7626164964050653}",35,0,-107.83880081923634,"{0: 20, 1: 9, 2: 5, 3: 0, 4: 1}",0
273,False,"{'a': 0.01, 'e': 0.7618542610898376}",25,0,-146.87130164063788,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
274,False,"{'a': 0.01, 'e': 0.7610927876289343}",30,0,-50.41835173514002,"{0: 21, 1: 3, 2: 6, 3: 0, 4: 0}",0
275,False,"{'a': 0.01, 'e': 0.7603320752608821}",20,0,-147.21621106033666,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
276,False,"{'a': 0.01, 'e': 0.7595721232249685}",20,0,-49.137658549293036,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
277,False,"{'a': 0.01, 'e': 0.7588129307612413}",20,0,-75.10620256484657,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
278,False,"{'a': 0.01, 'e': 0.7580544971105083}",20,0,-78.95027656639303,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
279,False,"{'a': 0.01, 'e': 0.7572968215143355}",20,0,-28.272409523488204,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
280,False,"{'a': 0.01, 'e': 0.7565399032150474}",20,0,-76.136974804804,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
281,False,"{'a': 0.01, 'e': 0.7557837414557255}",20,0,12.95467630456492,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
282,False,"{'a': 0.01, 'e': 0.755028335480208}",25,0,-92.6994175724289,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
283,False,"{'a': 0.01, 'e': 0.754273684533089}",20,0,-89.47204101631809,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
284,False,"{'a': 0.01, 'e': 0.7535197878597172}",20,6,-1.2544455900975575,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
285,False,"{'a': 0.01, 'e': 0.7527666447061963}",20,0,-39.304118863372366,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
286,False,"{'a': 0.01, 'e': 0.7520142543193826}",25,0,-80.0970386134745,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
287,False,"{'a': 0.01, 'e': 0.751262615946886}",25,0,-72.60132381980787,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
288,False,"{'a': 0.01, 'e': 0.750511728837068}",30,5,-134.3121956519835,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",1
289,False,"{'a': 0.01, 'e': 0.7497615922390413}",20,13,-3.8194612208419523,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.01, 'e': 0.7490122054026693}",25,5,-94.02784113627648,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",1
291,False,"{'a': 0.01, 'e': 0.7482635675785653}",25,16,13.292524552222645,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.01, 'e': 0.747515678018091}",20,0,5.024118559484158,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
293,False,"{'a': 0.01, 'e': 0.7467685359733571}",20,0,-69.99675566833157,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
294,False,"{'a': 0.01, 'e': 0.7460221406972215}",20,0,-70.925913492267,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
295,False,"{'a': 0.01, 'e': 0.7452764914432887}",20,0,-85.18544993839178,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
296,False,"{'a': 0.01, 'e': 0.7445315874659094}",20,0,-144.77362256670614,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
297,False,"{'a': 0.01, 'e': 0.7437874280201796}",25,0,-177.6313330524564,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
298,False,"{'a': 0.01, 'e': 0.7430440123619398}",20,0,-95.05509031374076,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
299,False,"{'a': 0.01, 'e': 0.7423013397477743}",20,7,-95.37126081201286,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 2}",1
300,False,"{'a': 0.01, 'e': 0.7415594094350105}",25,0,-86.92263691681192,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
301,False,"{'a': 0.01, 'e': 0.7408182206817179}",20,0,-119.13618337143403,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
302,False,"{'a': 0.01, 'e': 0.7400777727467076}",30,9,-103.54233675117604,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 2}",1
303,False,"{'a': 0.01, 'e': 0.7393380648895319}",25,0,-133.0773817521893,"{0: 14, 1: 6, 2: 2, 3: 1, 4: 2}",0
304,False,"{'a': 0.01, 'e': 0.7385990963704826}",20,0,-96.38906036587703,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",1
305,False,"{'a': 0.01, 'e': 0.7378608664505911}",20,0,-103.3921393281963,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
306,False,"{'a': 0.01, 'e': 0.7371233743916278}",30,0,-85.57267187513978,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
307,False,"{'a': 0.01, 'e': 0.7363866194561001}",20,11,-26.49842110497089,"{0: 5, 1: 3, 2: 0, 3: 1, 4: 0}",1
308,False,"{'a': 0.01, 'e': 0.7356506009072533}",20,3,-64.25728232476438,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
309,False,"{'a': 0.01, 'e': 0.7349153180090687}",25,0,-304.768212986632,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 7}",0
310,False,"{'a': 0.01, 'e': 0.7341807700262634}",25,0,-111.4544884520438,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
311,False,"{'a': 0.01, 'e': 0.7334469562242892}",20,0,-113.45585923909256,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
312,False,"{'a': 0.01, 'e': 0.7327138758693325}",20,12,-21.439377864091657,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
313,False,"{'a': 0.01, 'e': 0.7319815282283126}",30,0,-207.26840842923207,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 4}",0
314,False,"{'a': 0.01, 'e': 0.731249912568882}",35,0,-124.975362022038,"{0: 23, 1: 4, 2: 4, 3: 3, 4: 1}",0
315,False,"{'a': 0.01, 'e': 0.7305190281594249}",20,0,-101.73065683726043,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
316,False,"{'a': 0.01, 'e': 0.7297888742690568}",25,1,-65.06871484473184,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 1}",1
317,False,"{'a': 0.01, 'e': 0.7290594501676237}",25,0,-75.2682089060291,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
318,False,"{'a': 0.01, 'e': 0.7283307551257017}",20,0,-42.87878454726487,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
319,False,"{'a': 0.01, 'e': 0.7276027884145955}",20,0,-49.684058142333036,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
320,False,"{'a': 0.01, 'e': 0.7268755493063382}",20,0,-90.16961831791677,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
321,False,"{'a': 0.01, 'e': 0.7261490370736909}",25,0,-178.54606293089495,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
322,False,"{'a': 0.01, 'e': 0.7254232509901412}",25,0,-156.22317963195252,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
323,False,"{'a': 0.01, 'e': 0.7246981903299029}",20,11,-98.47144399603843,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 2}",1
324,False,"{'a': 0.01, 'e': 0.7239738543679153}",20,10,-35.55291161242306,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
325,False,"{'a': 0.01, 'e': 0.7232502423798424}",20,0,-111.7065065869548,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
326,False,"{'a': 0.01, 'e': 0.7225273536420722}",20,0,-28.497126080583726,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
327,False,"{'a': 0.01, 'e': 0.7218051874317158}",30,0,-140.2453125213531,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
328,False,"{'a': 0.01, 'e': 0.721083743026607}",20,0,-127.70340783326847,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
329,False,"{'a': 0.01, 'e': 0.7203630197053014}",30,3,-108.73512956024945,"{0: 15, 1: 4, 2: 5, 3: 3, 4: 0}",1
330,False,"{'a': 0.01, 'e': 0.7196430167470754}",20,0,-95.57762942165044,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
331,False,"{'a': 0.01, 'e': 0.7189237334319262}",25,18,-1.6570126337531264,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.01, 'e': 0.7182051690405703}",30,0,-179.97971919548306,"{0: 20, 1: 1, 2: 4, 3: 2, 4: 3}",0
333,False,"{'a': 0.01, 'e': 0.7174873228544433}",25,0,-129.17427405697484,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",0
334,False,"{'a': 0.01, 'e': 0.716770194155699}",20,0,-145.14024229379726,"{0: 8, 1: 4, 2: 6, 3: 0, 4: 2}",0
335,False,"{'a': 0.01, 'e': 0.7160537822272085}",20,0,-27.025860327862386,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
336,False,"{'a': 0.01, 'e': 0.7153380863525599}",30,0,-245.57544397208287,"{0: 17, 1: 1, 2: 6, 3: 2, 4: 4}",0
337,False,"{'a': 0.01, 'e': 0.7146231058160573}",20,0,-97.22994435143374,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
338,False,"{'a': 0.01, 'e': 0.71390883990272}",30,0,-17.656228162792285,"{0: 23, 1: 4, 2: 3, 3: 0, 4: 0}",1
339,False,"{'a': 0.01, 'e': 0.7131952878982822}",20,7,-11.52387636110215,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
340,False,"{'a': 0.01, 'e': 0.7124824490891918}",20,0,-50.536729271363924,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
341,False,"{'a': 0.01, 'e': 0.7117703227626097}",20,0,-17.988520532589792,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
342,False,"{'a': 0.01, 'e': 0.7110589082064097}",25,8,-84.42386847818267,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 1}",1
343,False,"{'a': 0.01, 'e': 0.7103482047091773}",25,0,-137.39026658868704,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
344,False,"{'a': 0.01, 'e': 0.7096382115602087}",25,0,-80.60774888807833,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
345,False,"{'a': 0.01, 'e': 0.7089289280495107}",25,10,-27.81186026605106,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
346,False,"{'a': 0.01, 'e': 0.7082203534678}",20,2,-55.066491321793706,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
347,False,"{'a': 0.01, 'e': 0.7075124871065017}",20,0,-44.39584121369783,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
348,False,"{'a': 0.01, 'e': 0.7068053282577494}",25,0,-142.6697540804085,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
349,False,"{'a': 0.01, 'e': 0.7060988762143844}",25,6,-92.01633470995316,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 2}",1
350,False,"{'a': 0.01, 'e': 0.7053931302699543}",20,0,-78.22749602273282,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
351,False,"{'a': 0.01, 'e': 0.7046880897187134}",20,0,-51.68994109270271,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
352,False,"{'a': 0.01, 'e': 0.7039837538556208}",30,4,-166.6334442641231,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 3}",1
353,False,"{'a': 0.01, 'e': 0.7032801219763409}",35,9,-92.40877601424766,"{0: 14, 1: 3, 2: 8, 3: 1, 4: 0}",1
354,False,"{'a': 0.01, 'e': 0.7025771933772416}",35,0,-32.64764606931653,"{0: 30, 1: 2, 2: 2, 3: 0, 4: 1}",0
355,False,"{'a': 0.01, 'e': 0.701874967355394}",30,21,-39.790379607778185,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
356,False,"{'a': 0.01, 'e': 0.7011734432085724}",20,2,-123.48006033160063,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 3}",1
357,False,"{'a': 0.01, 'e': 0.7004726202352524}",30,0,-116.18882184189063,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
358,False,"{'a': 0.01, 'e': 0.699772497734611}",25,6,-51.277431662369096,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
359,False,"{'a': 0.01, 'e': 0.6990730750065257}",20,9,-44.63338215777564,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
360,False,"{'a': 0.01, 'e': 0.6983743513515736}",30,15,-11.558325425854324,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
361,False,"{'a': 0.01, 'e': 0.697676326071031}",20,0,-119.91216120460851,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
362,False,"{'a': 0.01, 'e': 0.6969789984668727}",25,0,-111.09451274770704,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
363,False,"{'a': 0.01, 'e': 0.696282367841771}",25,0,-28.495329832120163,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
364,False,"{'a': 0.01, 'e': 0.6955864334990951}",25,1,-57.16889789411776,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 1}",1
365,False,"{'a': 0.01, 'e': 0.6948911947429106}",25,0,-129.02270955143752,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
366,False,"{'a': 0.01, 'e': 0.6941966508779789}",25,13,1.8664820676759861,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.01, 'e': 0.6935028012097558}",20,8,-80.03570866688301,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
368,False,"{'a': 0.01, 'e': 0.6928096450443917}",20,13,-11.572793706305196,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
