trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.01, 'e': 0.8319358038266718}",20,0,-90.01292859066429,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
186,False,"{'a': 0.01, 'e': 0.8311042838521256}",20,11,-29.847251437081212,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 0}",1
187,False,"{'a': 0.01, 'e': 0.8302735949819326}",25,5,-33.767842046726834,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",1
188,False,"{'a': 0.01, 'e': 0.8294437363854039}",35,15,-74.64705665191748,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",1
189,False,"{'a': 0.01, 'e': 0.8286147072326806}",20,13,-10.74402285498,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
190,False,"{'a': 0.01, 'e': 0.8277865066947336}",30,18,-37.48718903086558,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
191,False,"{'a': 0.01, 'e': 0.8269591339433623}",20,0,-85.25064195996396,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
192,False,"{'a': 0.01, 'e': 0.8261325881511938}",20,0,-124.95772949019869,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
193,False,"{'a': 0.01, 'e': 0.8253068684916823}",20,3,4.3486459283416306,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
194,False,"{'a': 0.01, 'e': 0.8244819741391082}",20,0,-211.15896882156366,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 4}",0
195,False,"{'a': 0.01, 'e': 0.8236579042685769}",25,0,-45.983337114902135,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
196,False,"{'a': 0.01, 'e': 0.8228346580560184}",25,0,-98.12149276622043,"{0: 12, 1: 6, 2: 5, 3: 2, 4: 0}",0
197,False,"{'a': 0.01, 'e': 0.8220122346781865}",30,0,-108.2287622888629,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
198,False,"{'a': 0.01, 'e': 0.821190633312658}",20,0,-55.148640095977086,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
199,False,"{'a': 0.01, 'e': 0.8203698531378311}",20,2,-108.3019163856694,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 2}",1
200,False,"{'a': 0.01, 'e': 0.8195498933329256}",30,0,-213.05817634682927,"{0: 18, 1: 2, 2: 6, 3: 0, 4: 4}",0
201,False,"{'a': 0.01, 'e': 0.8187307530779818}",20,0,-97.17564911557074,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
202,False,"{'a': 0.01, 'e': 0.8179124315538594}",20,0,-99.9097489651913,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
203,False,"{'a': 0.01, 'e': 0.8170949279422366}",25,0,-58.354417176710015,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
204,False,"{'a': 0.01, 'e': 0.8162782414256099}",20,0,-95.87408429679377,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
205,False,"{'a': 0.01, 'e': 0.8154623711872927}",30,0,-200.0568603406429,"{0: 15, 1: 6, 2: 4, 3: 3, 4: 2}",0
206,False,"{'a': 0.01, 'e': 0.8146473164114145}",20,13,-14.186451133438602,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
207,False,"{'a': 0.01, 'e': 0.8138330762829207}",20,0,-126.71057944803368,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
208,False,"{'a': 0.01, 'e': 0.813019649987571}",25,0,-153.97622991407977,"{0: 16, 1: 1, 2: 3, 3: 3, 4: 2}",0
209,False,"{'a': 0.01, 'e': 0.812207036711939}",30,5,-102.62227870630136,"{0: 18, 1: 1, 2: 2, 3: 3, 4: 1}",1
210,False,"{'a': 0.01, 'e': 0.8113952356434114}",25,0,-127.34820966146845,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
211,False,"{'a': 0.01, 'e': 0.8105842459701871}",35,0,-146.70436001691348,"{0: 24, 1: 0, 2: 6, 3: 4, 4: 1}",0
212,False,"{'a': 0.01, 'e': 0.8097740668812763}",20,0,-153.58935733984578,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 3}",0
213,False,"{'a': 0.01, 'e': 0.8089646975664998}",25,0,-104.07960262686244,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
214,False,"{'a': 0.01, 'e': 0.8081561372164884}",25,0,-53.31620273885129,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
215,False,"{'a': 0.01, 'e': 0.8073483850226815}",20,0,-208.59269014042843,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 5}",0
216,False,"{'a': 0.01, 'e': 0.8065414401773269}",30,0,-83.31103989434843,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
217,False,"{'a': 0.01, 'e': 0.8057353018734796}",35,0,-199.2713245793404,"{0: 22, 1: 2, 2: 6, 3: 2, 4: 3}",1
218,False,"{'a': 0.01, 'e': 0.8049299693050015}",25,0,-130.03164684088333,"{0: 16, 1: 1, 2: 4, 3: 3, 4: 1}",0
219,False,"{'a': 0.01, 'e': 0.8041254416665596}",25,0,-144.26451281671388,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
220,False,"{'a': 0.01, 'e': 0.8033217181536265}",20,0,-50.6257164830565,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
221,False,"{'a': 0.01, 'e': 0.8025187979624785}",20,0,-61.78719474100821,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
222,False,"{'a': 0.01, 'e': 0.8017166802901953}",20,0,-87.112793612585,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
223,False,"{'a': 0.01, 'e': 0.8009153643346592}",20,1,-57.49558026805329,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 0}",1
224,False,"{'a': 0.01, 'e': 0.8001148492945541}",25,1,-98.32387685656256,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 1}",1
225,False,"{'a': 0.01, 'e': 0.7993151343693651}",20,0,-127.0990024038991,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
226,False,"{'a': 0.01, 'e': 0.7985162187593771}",30,0,-141.6278443072181,"{0: 19, 1: 1, 2: 6, 3: 3, 4: 1}",0
227,False,"{'a': 0.01, 'e': 0.7977181016656743}",20,10,-14.19088467127813,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
228,False,"{'a': 0.01, 'e': 0.7969207822901396}",25,0,-122.22388213217396,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
229,False,"{'a': 0.01, 'e': 0.7961242598354538}",25,11,-22.959670802007306,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
230,False,"{'a': 0.01, 'e': 0.7953285335050939}",20,0,-122.16974095856136,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
231,False,"{'a': 0.01, 'e': 0.794533602503334}",20,0,-72.09347119725982,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
232,False,"{'a': 0.01, 'e': 0.7937394660352427}",20,0,-25.764030600722794,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
233,False,"{'a': 0.01, 'e': 0.7929461233066837}",25,7,-73.00590005773276,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 1}",1
234,False,"{'a': 0.01, 'e': 0.792153573524314}",25,0,-97.4037034644767,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
235,False,"{'a': 0.01, 'e': 0.7913618158955839}",25,6,-89.77507408082559,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 1}",1
236,False,"{'a': 0.01, 'e': 0.7905708496287356}",20,0,-107.48272575019358,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
237,False,"{'a': 0.01, 'e': 0.7897806739328027}",25,0,-93.50950150193752,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
238,False,"{'a': 0.01, 'e': 0.7889912880176096}",20,10,-12.359401920415138,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
239,False,"{'a': 0.01, 'e': 0.7882026910937704}",30,12,-65.75310223349037,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
240,False,"{'a': 0.01, 'e': 0.7874148823726879}",20,0,-74.65038901263932,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
241,False,"{'a': 0.01, 'e': 0.7866278610665535}",30,0,-76.98831307708176,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
242,False,"{'a': 0.01, 'e': 0.7858416263883455}",20,0,-145.5809212325135,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
243,False,"{'a': 0.01, 'e': 0.7850561775518295}",20,0,-64.96091748412465,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
244,False,"{'a': 0.01, 'e': 0.7842715137715565}",25,0,-127.02670689067389,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
245,False,"{'a': 0.01, 'e': 0.7834876342628625}",30,0,-80.53122627786418,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
246,False,"{'a': 0.01, 'e': 0.7827045382418681}",30,0,-89.48465260851559,"{0: 19, 1: 5, 2: 4, 3: 2, 4: 0}",0
247,False,"{'a': 0.01, 'e': 0.7819222249254772}",25,0,-124.07169200707108,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
248,False,"{'a': 0.01, 'e': 0.7811406935313765}",30,18,7.941597502042095,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.01, 'e': 0.7803599432780343}",20,0,-55.746477523994095,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
250,False,"{'a': 0.01, 'e': 0.7795799733847004}",25,0,-103.18817068716893,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 1}",0
251,False,"{'a': 0.01, 'e': 0.7788007830714049}",20,0,-70.06083696995108,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
252,False,"{'a': 0.01, 'e': 0.7780223715589573}",25,0,-119.11054884771258,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
253,False,"{'a': 0.01, 'e': 0.7772447380689461}",30,0,-90.18632230252142,"{0: 22, 1: 3, 2: 2, 3: 2, 4: 1}",0
254,False,"{'a': 0.01, 'e': 0.7764678818237378}",25,1,-112.87234890836875,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 2}",1
255,False,"{'a': 0.01, 'e': 0.775691802046476}",20,0,-90.73427524058239,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
256,False,"{'a': 0.01, 'e': 0.774916497961081}",30,0,-96.65376444253607,"{0: 20, 1: 2, 2: 5, 3: 3, 4: 0}",0
257,False,"{'a': 0.01, 'e': 0.7741419687922484}",30,0,-154.89087359103254,"{0: 16, 1: 8, 2: 3, 3: 1, 4: 2}",0
258,False,"{'a': 0.01, 'e': 0.7733682137654491}",20,0,-32.6208830545795,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
259,False,"{'a': 0.01, 'e': 0.772595232106928}",30,0,-121.82813869010907,"{0: 16, 1: 5, 2: 8, 3: 0, 4: 1}",0
260,False,"{'a': 0.01, 'e': 0.7718230230437034}",25,0,-35.3370600343381,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
261,False,"{'a': 0.01, 'e': 0.7710515858035663}",20,0,-14.405175195096945,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
262,False,"{'a': 0.01, 'e': 0.7702809196150792}",30,0,-170.6087420753435,"{0: 17, 1: 2, 2: 8, 3: 1, 4: 2}",0
263,False,"{'a': 0.01, 'e': 0.7695110237075758}",25,13,-79.19199674899947,"{0: 5, 1: 2, 2: 4, 3: 0, 4: 1}",1
264,False,"{'a': 0.01, 'e': 0.7687418973111603}",30,0,-150.65627735545397,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
265,False,"{'a': 0.01, 'e': 0.7679735396567061}",25,10,-92.96912757391962,"{0: 8, 1: 0, 2: 3, 3: 4, 4: 0}",1
266,False,"{'a': 0.01, 'e': 0.7672059499758557}",20,0,-48.90509126364083,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
267,False,"{'a': 0.01, 'e': 0.7664391275010192}",20,10,-97.18022784739146,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 2}",1
268,False,"{'a': 0.01, 'e': 0.7656730714653739}",30,0,-183.74036771825197,"{0: 19, 1: 3, 2: 3, 3: 2, 4: 3}",0
269,False,"{'a': 0.01, 'e': 0.764907781102864}",20,13,-9.520466449914279,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
270,False,"{'a': 0.01, 'e': 0.764143255648199}",25,0,-154.27734476291985,"{0: 13, 1: 6, 2: 2, 3: 2, 4: 2}",0
271,False,"{'a': 0.01, 'e': 0.7633794943368531}",25,3,-86.88222354871405,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 1}",1
272,False,"{'a': 0.01, 'e': 0.7626164964050653}",25,0,-147.42548722257703,"{0: 13, 1: 6, 2: 3, 3: 1, 4: 2}",0
273,False,"{'a': 0.01, 'e': 0.7618542610898376}",20,8,-20.819947521984012,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
274,False,"{'a': 0.01, 'e': 0.7610927876289343}",25,8,-67.7126025364802,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 0}",1
275,False,"{'a': 0.01, 'e': 0.7603320752608821}",30,0,-73.11602525128507,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
276,False,"{'a': 0.01, 'e': 0.7595721232249685}",30,0,-147.16165995127898,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
277,False,"{'a': 0.01, 'e': 0.7588129307612413}",25,2,-115.20593221458593,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 2}",1
278,False,"{'a': 0.01, 'e': 0.7580544971105083}",20,12,-9.035687189383097,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
279,False,"{'a': 0.01, 'e': 0.7572968215143355}",30,0,-142.96904828525126,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
280,False,"{'a': 0.01, 'e': 0.7565399032150474}",25,11,-37.58612098239291,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
281,False,"{'a': 0.01, 'e': 0.7557837414557255}",25,0,-119.21671598845552,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
282,False,"{'a': 0.01, 'e': 0.755028335480208}",20,0,-14.253742300570924,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
283,False,"{'a': 0.01, 'e': 0.754273684533089}",20,0,-61.79483108653442,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
284,False,"{'a': 0.01, 'e': 0.7535197878597172}",25,16,13.033751014765151,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.01, 'e': 0.7527666447061963}",25,0,-45.910101504234774,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
286,False,"{'a': 0.01, 'e': 0.7520142543193826}",25,0,-50.827683106433796,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
287,False,"{'a': 0.01, 'e': 0.751262615946886}",20,0,-75.25977889751093,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
288,False,"{'a': 0.01, 'e': 0.750511728837068}",25,11,-102.84627361071514,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 2}",1
289,False,"{'a': 0.01, 'e': 0.7497615922390413}",20,6,-36.12640262287058,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
290,False,"{'a': 0.01, 'e': 0.7490122054026693}",35,0,-142.4823420956579,"{0: 25, 1: 2, 2: 4, 3: 2, 4: 2}",0
291,False,"{'a': 0.01, 'e': 0.7482635675785653}",20,0,-84.66518986609383,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
292,False,"{'a': 0.01, 'e': 0.747515678018091}",25,0,-51.22518798121407,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
293,False,"{'a': 0.01, 'e': 0.7467685359733571}",20,0,-36.519018986451286,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
294,False,"{'a': 0.01, 'e': 0.7460221406972215}",35,14,-24.3647823907775,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 0}",1
295,False,"{'a': 0.01, 'e': 0.7452764914432887}",25,2,-40.64218580701947,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
296,False,"{'a': 0.01, 'e': 0.7445315874659094}",20,0,-118.32842448075941,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
297,False,"{'a': 0.01, 'e': 0.7437874280201796}",20,0,-47.41710939604852,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
298,False,"{'a': 0.01, 'e': 0.7430440123619398}",20,2,-50.54718035655464,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
299,False,"{'a': 0.01, 'e': 0.7423013397477743}",20,0,-112.00148423499341,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
300,False,"{'a': 0.01, 'e': 0.7415594094350105}",30,0,-87.20995305839047,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
301,False,"{'a': 0.01, 'e': 0.7408182206817179}",20,0,-138.45504784539185,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
302,False,"{'a': 0.01, 'e': 0.7400777727467076}",25,7,-27.479612215342605,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
303,False,"{'a': 0.01, 'e': 0.7393380648895319}",25,5,-54.961642828090035,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
304,False,"{'a': 0.01, 'e': 0.7385990963704826}",30,18,-62.66624859433721,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
305,False,"{'a': 0.01, 'e': 0.7378608664505911}",20,8,-46.157662754704894,"{0: 8, 1: 0, 2: 2, 3: 2, 4: 0}",1
306,False,"{'a': 0.01, 'e': 0.7371233743916278}",30,0,-128.62009318302702,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
307,False,"{'a': 0.01, 'e': 0.7363866194561001}",20,6,-5.585789822591899,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
308,False,"{'a': 0.01, 'e': 0.7356506009072533}",25,0,-101.66374478311224,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
309,False,"{'a': 0.01, 'e': 0.7349153180090687}",20,0,-151.97911392244492,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
310,False,"{'a': 0.01, 'e': 0.7341807700262634}",20,0,-81.65580724803552,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
311,False,"{'a': 0.01, 'e': 0.7334469562242892}",20,0,-149.06063850169056,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
312,False,"{'a': 0.01, 'e': 0.7327138758693325}",20,0,-172.24578488392578,"{0: 7, 1: 4, 2: 6, 3: 1, 4: 2}",0
313,False,"{'a': 0.01, 'e': 0.7319815282283126}",20,0,-43.158601645675525,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
314,False,"{'a': 0.01, 'e': 0.731249912568882}",25,0,-147.6476504493214,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
315,False,"{'a': 0.01, 'e': 0.7305190281594249}",30,0,-49.449664001634666,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
316,False,"{'a': 0.01, 'e': 0.7297888742690568}",20,0,-83.75856232511786,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
317,False,"{'a': 0.01, 'e': 0.7290594501676237}",30,14,-71.63069875407767,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 1}",1
318,False,"{'a': 0.01, 'e': 0.7283307551257017}",25,0,-66.87391865734996,"{0: 16, 1: 7, 2: 1, 3: 0, 4: 1}",0
319,False,"{'a': 0.01, 'e': 0.7276027884145955}",25,0,-145.82063261486815,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 3}",0
320,False,"{'a': 0.01, 'e': 0.7268755493063382}",25,4,-60.5219712336042,"{0: 12, 1: 5, 2: 3, 3: 1, 4: 0}",1
321,False,"{'a': 0.01, 'e': 0.7261490370736909}",25,0,-46.65979354474384,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
322,False,"{'a': 0.01, 'e': 0.7254232509901412}",20,0,-113.59990098404745,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
323,False,"{'a': 0.01, 'e': 0.7246981903299029}",25,0,-41.33177902695779,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
324,False,"{'a': 0.01, 'e': 0.7239738543679153}",25,12,-20.483921417589794,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
325,False,"{'a': 0.01, 'e': 0.7232502423798424}",25,10,-39.05064737968365,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
326,False,"{'a': 0.01, 'e': 0.7225273536420722}",20,1,-26.819761352465456,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 0}",1
327,False,"{'a': 0.01, 'e': 0.7218051874317158}",30,17,10.666853275685462,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.01, 'e': 0.721083743026607}",25,0,-62.11159149702955,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
329,False,"{'a': 0.01, 'e': 0.7203630197053014}",25,1,-58.73875874454686,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 1}",1
330,False,"{'a': 0.01, 'e': 0.7196430167470754}",20,5,-14.9532536479419,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
331,False,"{'a': 0.01, 'e': 0.7189237334319262}",35,0,-63.29601414264848,"{0: 26, 1: 6, 2: 2, 3: 0, 4: 1}",0
332,False,"{'a': 0.01, 'e': 0.7182051690405703}",30,0,-167.04842896474224,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
333,False,"{'a': 0.01, 'e': 0.7174873228544433}",30,17,-21.964474137644498,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
334,False,"{'a': 0.01, 'e': 0.716770194155699}",25,0,-14.301776217753753,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
335,False,"{'a': 0.01, 'e': 0.7160537822272085}",25,0,-219.02131355264243,"{0: 14, 1: 2, 2: 3, 3: 2, 4: 4}",0
336,False,"{'a': 0.01, 'e': 0.7153380863525599}",20,8,-31.688372328123414,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
337,False,"{'a': 0.01, 'e': 0.7146231058160573}",20,0,-74.23936183272765,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
338,False,"{'a': 0.01, 'e': 0.71390883990272}",20,2,-61.12054302842429,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 1}",1
339,False,"{'a': 0.01, 'e': 0.7131952878982822}",20,7,-35.140622663973154,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
340,False,"{'a': 0.01, 'e': 0.7124824490891918}",25,8,-117.18299653551624,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 2}",1
341,False,"{'a': 0.01, 'e': 0.7117703227626097}",20,0,-84.59217453128714,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
342,False,"{'a': 0.01, 'e': 0.7110589082064097}",20,0,-153.65110534520582,"{0: 12, 1: 0, 2: 3, 3: 3, 4: 2}",0
343,False,"{'a': 0.01, 'e': 0.7103482047091773}",25,3,-114.76949338941118,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 3}",1
344,False,"{'a': 0.01, 'e': 0.7096382115602087}",25,0,-126.75369563757128,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
345,False,"{'a': 0.01, 'e': 0.7089289280495107}",25,0,-68.42817411722888,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",1
346,False,"{'a': 0.01, 'e': 0.7082203534678}",25,0,-107.08061513768676,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
347,False,"{'a': 0.01, 'e': 0.7075124871065017}",25,2,-27.7678164300311,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 0}",1
348,False,"{'a': 0.01, 'e': 0.7068053282577494}",25,3,-143.09303363050307,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 2}",1
349,False,"{'a': 0.01, 'e': 0.7060988762143844}",20,8,-11.03015098607281,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
350,False,"{'a': 0.01, 'e': 0.7053931302699543}",20,11,-21.97561385878438,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
351,False,"{'a': 0.01, 'e': 0.7046880897187134}",20,0,-92.44214217517151,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
352,False,"{'a': 0.01, 'e': 0.7039837538556208}",20,0,-47.464788390385266,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
353,False,"{'a': 0.01, 'e': 0.7032801219763409}",20,3,-37.8157925222081,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
354,False,"{'a': 0.01, 'e': 0.7025771933772416}",20,0,-74.20047364733652,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
355,False,"{'a': 0.01, 'e': 0.701874967355394}",25,2,-99.13811271377037,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 2}",1
356,False,"{'a': 0.01, 'e': 0.7011734432085724}",30,0,-27.181120619069535,"{0: 25, 1: 2, 2: 1, 3: 2, 4: 0}",0
357,False,"{'a': 0.01, 'e': 0.7004726202352524}",30,11,-3.419897740857925,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
358,False,"{'a': 0.01, 'e': 0.699772497734611}",25,7,-55.63972610037836,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 0}",1
359,False,"{'a': 0.01, 'e': 0.6990730750065257}",30,9,-39.17802510097762,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 0}",1
360,False,"{'a': 0.01, 'e': 0.6983743513515736}",25,2,7.567744363137578,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
361,False,"{'a': 0.01, 'e': 0.697676326071031}",30,0,-92.49811646428337,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
362,False,"{'a': 0.01, 'e': 0.6969789984668727}",20,0,-15.192753842638554,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
363,False,"{'a': 0.01, 'e': 0.696282367841771}",30,0,-131.85159821568504,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
364,False,"{'a': 0.01, 'e': 0.6955864334990951}",25,0,-38.12215532715909,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
365,False,"{'a': 0.01, 'e': 0.6948911947429106}",20,0,-16.940401178752733,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
366,False,"{'a': 0.01, 'e': 0.6941966508779789}",35,0,-113.29862006941288,"{0: 27, 1: 1, 2: 4, 3: 1, 4: 2}",1
367,False,"{'a': 0.01, 'e': 0.6935028012097558}",30,6,-47.28395666520472,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 0}",1
368,False,"{'a': 0.01, 'e': 0.6928096450443917}",25,3,-63.305629142532254,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
